"ID","CES_CODE","X","Y","Species","Year","Agecorrectedcode","Ntot","HS_01_AWM","HS_02_AWM","HS_04_AWM","HS_08_AWM","HS_12_AWM","HS_16_AWM","AUC"
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,3,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,4,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2002","S041",278500,4593800,"acraru",2002,3,23,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,3,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,3,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,3,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,3,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2003","S041",278500,4593800,"acraru",2003,4,20,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,3,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,3,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,3,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,3,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,3,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2004","S041",278500,4593800,"acraru",2004,4,18,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,3,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,3,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,3,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acraru_2005","S041",278500,4593800,"acraru",2005,4,26,46.05,41.40,32.29,31.00,24.29,22.44,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,0,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2002","S041",278500,4593800,"acrsci",2002,4,60,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2003","S041",278500,4593800,"acrsci",2003,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,4,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
"S041_acrsci_2004","S041",278500,4593800,"acrsci",2004,3,33,26.83,25.30,19.42,21.18,16.10,15.25,0.95
